glucose_freq,end_time,acc_x_mean,acc_x_std,acc_x_max,acc_x_min,acc_x_delta,acc_x_peak_freq,acc_y_mean,acc_y_std,acc_y_max,acc_y_min,acc_y_delta,acc_y_peak_freq,acc_z_mean,acc_z_std,acc_z_max,acc_z_min,acc_z_delta,acc_z_peak_freq,bvp_mean,bvp_std,bvp_max,bvp_min,bvp_delta,bvp_peak_freq,eda_mean,eda_std,eda_max,eda_min,eda_delta,eda_peak_freq,temp_mean,temp_std,temp_max,temp_min,temp_delta,temp_peak_freq,ibi_mean,ibi_std,ibi_max,ibi_min,ibi_delta,ibi_peak_freq,hr_mean,hr_std,hr_max,hr_min,hr_delta,hr_peak_freq,calorie_sum,total_carb_sum,sugar_sum,protein_sum
9,2020-02-27 14:30:13,0.7631356953482767,0.2077781935471032,0.9939744516751025,0.3386358158592432,0.3938298385153049,0.16666666666666666,0.6407687741169487,0.1901619508312948,0.9514692787177204,0.2951914514692787,0.0747996438112199,0.3333333333333333,0.6445425893671727,0.2201110516090307,0.9275939288380194,0.2425976611097288,-0.2423488429957701,0.16666666666666666,0.5736961350281052,0.0629968415832733,0.7416346354702702,0.4858891840613004,0.1627091484251898,0.3333333333333333,0.0748300192866382,0.0253733305361667,0.1105667763030809,0.0300082601700337,0.0078414587079688,0.16666666666666666,0.8766127140511379,0.0390142804275194,0.9064039408866996,0.7952146375791698,0.0971147079521461,0.16666666666666666,0.3661918287419295,0.084270572841363,0.4912682319850198,0.2058822699000234,0.2853859620849964,0.3333333333333333,0.3756732063858434,0.0529807977361883,0.5101942681284863,0.3032313906520485,0.0527986151182919,0.3333333333333333,0.0,0.0,0.0,0.0
10,2020-02-27 14:35:13,0.7644010604965054,0.206023210069751,0.9939744516751025,0.3386358158592432,-0.3788864786695589,0.16666666666666666,0.6639024933214605,0.1585593712630032,0.9514692787177204,0.3699910952804986,-0.093054318788958,0.3333333333333333,0.6552832379530563,0.2333551784730174,0.9706394625528738,0.2425976611097288,0.728041801443145,0.3333333333333333,0.5538643146053351,0.0919888265103019,0.7416346354702702,0.3409436419718377,-0.2593441744525776,0.3333333333333333,0.075073334737307,0.0254920035065058,0.1105667763030809,0.0300082601700337,0.0520823340155242,0.16666666666666666,0.8837673000234579,0.0297945849367662,0.9064039408866996,0.7952146375791698,0.0872624912033781,0.16666666666666666,0.3899739922490124,0.0746352830870567,0.4912682319850198,0.3088234048500351,0.138327332318275,0.3333333333333333,0.3795201000192345,0.048749643490914,0.5101942681284863,0.333044816310829,-0.0639546066551259,0.3333333333333333,0.0,0.0,0.0,0.0
11,2020-02-27 14:40:13,0.7289708363461075,0.2191264406468046,0.9939744516751025,0.3386358158592432,-0.4646902868161003,0.16666666666666666,0.6746994657168299,0.1630516988085882,0.9514692787177204,0.3699910952804986,0.1262243989314336,0.16666666666666666,0.7065397694285477,0.1995740256377024,0.9706394625528738,0.4112963423737248,0.1995521273948743,0.3333333333333333,0.5596801383852852,0.0972465986288292,0.7416346354702702,0.3409436419718377,0.1841885177225151,0.3333333333333333,0.0787568447628868,0.0222761464465265,0.1105667763030809,0.0300082601700337,-0.0093915982244581,0.16666666666666666,0.8908045977011496,0.0110613382567807,0.9064039408866996,0.8698099929627027,0.0098522167487685,0.3333333333333333,0.3875230464573361,0.0764234665355917,0.4912682319850198,0.3088234048500351,0.0147061453165924,0.3333333333333333,0.3671298967750209,0.057482505983671,0.5101942681284863,0.2646662819773034,-0.1334872090786689,0.16666666666666666,0.0,0.0,0.0,0.0
11,2020-02-27 14:45:14,0.7258576363782437,0.2163086664312754,0.9939744516751025,0.3386358158592432,-0.0303687635574837,0.16666666666666666,0.6523634609676462,0.181221221685763,0.9514692787177204,0.3699910952804986,-0.3005342831700802,0.3333333333333333,0.7112051090652733,0.1989928520155292,0.9706394625528738,0.4112963423737248,0.0629509828315501,0.16666666666666666,0.5549695997294173,0.1023794922847482,0.7416346354702702,0.3409436419718377,-0.1527648263496547,0.5,0.0774026005301236,0.0220703714985459,0.1105667763030809,0.0300082601700337,0.0035653087864424,0.16666666666666666,0.8913910391742906,0.0099808510904526,0.9064039408866996,0.876847290640394,-0.0126671358198456,0.16666666666666666,0.4027267820519181,0.0774840720460312,0.4912682319850198,0.3235295501666276,0.1677386818183922,0.3333333333333333,0.3708004744502147,0.0609456287339255,0.5101942681284863,0.2646662819773034,0.0486632044623965,0.16666666666666666,0.0,0.0,0.0,0.0
10,2020-02-27 14:50:13,0.7199325138587612,0.2114339282196809,0.9939744516751025,0.3386358158592432,0.1771511207519884,0.16666666666666666,0.6638653903235382,0.188855941609208,0.9514692787177204,0.3699910952804986,0.3328138913624221,0.3333333333333333,0.7059591938293108,0.201533320466016,0.9706394625528738,0.4112963423737248,-0.3393879074396616,0.16666666666666666,0.5582960353406272,0.1039781041944003,0.7416346354702702,0.3409436419718377,0.0819075878251006,0.5,0.0790313492658841,0.0221533699332029,0.1105667763030809,0.0300082601700337,0.0026352492795155,0.16666666666666666,0.8899249354914381,0.0114635842642992,0.9064039408866996,0.8719211822660103,-0.0302603800140744,0.16666666666666666,0.3904718962380247,0.0996169583532311,0.4912682319850198,0.1764709203999062,-0.2941172595334426,0.3333333333333333,0.363114701545169,0.0635763430059389,0.5101942681284863,0.2646662819773034,-0.2088863242931333,0.3333333333333333,0.0,0.0,0.0,0.0
9,2020-02-27 14:55:13,0.6973166224793123,0.2307217529288681,0.9939744516751025,0.3386358158592432,-0.5794167269221501,0.16666666666666666,0.6341087859899079,0.2376608931192648,0.9514692787177204,0.1498219056099733,-0.4632680320569902,0.5,0.6854109645848885,0.1890661171763887,0.9706394625528738,0.4112963423737248,0.2697188355312266,0.3333333333333333,0.561134889438411,0.1039022705688044,0.7416346354702702,0.3409436419718377,0.024604080673071,0.3333333333333333,0.078617980240839,0.0220496748244703,0.1105667763030809,0.0300082601700337,0.0392111357608243,0.16666666666666666,0.8860544217687076,0.0144111083694328,0.9064039408866996,0.855735397607319,-0.0239268121041522,0.16666666666666666,0.3921952339089973,0.1012937070562522,0.4912682319850198,0.1764709203999062,0.1677386818183922,0.5,0.3424136051804834,0.0504120639563027,0.4422004231582996,0.2617811117522601,-0.0786689748028466,0.3333333333333333,0.0,0.0,0.0,0.0
8,2020-02-27 15:00:13,0.6901462199726841,0.2223391011047957,0.9939744516751025,0.3386358158592432,-0.1005061460592914,0.3333333333333333,0.6415293855743543,0.2383341774771886,0.9514692787177204,0.1498219056099733,0.1024042742653605,0.3333333333333333,0.7072447540847641,0.1685481307841348,0.9706394625528738,0.4652898731027619,0.2080119432694699,0.5,0.569818657672573,0.1071541828424496,0.7416346354702702,0.3409436419718377,0.1456050365838797,0.5,0.0818726565540418,0.0188362782073778,0.1105667763030809,0.0300082601700337,0.051263396379944,0.16666666666666666,0.8831222144030028,0.018754961438445,0.9064039408866996,0.8444757213230124,-0.0513722730471496,0.16666666666666666,0.4061734573938633,0.1025228843738298,0.4912682319850198,0.1764709203999062,0.1089150416850902,0.3333333333333333,0.3562624222606911,0.0691630256093415,0.5066358915175996,0.2617811117522601,0.1608963262165801,0.3333333333333333,0.0,0.0,0.0,0.0
7,2020-02-27 15:05:12,0.6811279826464208,0.2107900567073386,0.893468305615811,0.3386358158592432,0.1053265847192094,0.3333333333333333,0.6394516176907094,0.2388398255605355,0.9514692787177204,0.1498219056099733,-0.3345948352626893,0.3333333333333333,0.7360454507754833,0.152178517801235,0.9706394625528738,0.4901716844986315,0.3207265488927593,0.5,0.587400958149833,0.1132601946552317,0.7416346354702702,0.3409436419718377,0.1514903634165784,0.5,0.0920319224627301,0.0210647675437761,0.1519194510742925,0.0730426780897409,0.0717849104122646,0.16666666666666666,0.8815388224255222,0.0183812602069087,0.9064039408866996,0.8444757213230124,-0.0295566502463056,0.16666666666666666,0.4152497108676207,0.1050132177985579,0.4912682319850198,0.1764709203999062,0.1530325365017997,0.3333333333333333,0.360934795152914,0.0702724989412044,0.5066358915175996,0.2617811117522601,0.0308713214079631,0.3333333333333333,0.0,0.0,0.0,0.0
6,2020-02-27 15:10:13,0.6743994536836185,0.208609548276194,0.893468305615811,0.3386358158592432,0.0771270185586887,0.3333333333333333,0.5797343425348768,0.2542967528428937,0.9514692787177204,0.1498219056099733,-0.4719501335707925,0.3333333333333333,0.7447333499212075,0.1392961477483763,0.9706394625528738,0.5882060213983578,-0.3319233640209008,0.3333333333333333,0.5831883268117504,0.1149866592768642,0.7416346354702702,0.3409436419718377,-0.0570788413964082,0.3333333333333333,0.1113321825225999,0.0664283840671769,0.3117376613804664,0.0730426780897409,0.2204288832276132,0.16666666666666666,0.8814215341308941,0.0182118856354592,0.9049964813511616,0.8444757213230124,0.0014074595355386,0.16666666666666666,0.4280024222427707,0.1040985600523562,0.4912682319850198,0.1764709203999062,0.0,0.5,0.3582579983330127,0.0704683824763946,0.5066358915175996,0.2617811117522601,0.0057703404500865,0.3333333333333333,0.0,0.0,0.0,0.0
5,2020-02-27 15:15:13,0.6846428858359445,0.2088504126459847,0.893468305615811,0.3386358158592432,0.4068450228970837,0.3333333333333333,0.539013802315227,0.2775116470816737,0.9514692787177204,0.1498219056099733,-0.7753784505788067,0.3333333333333333,0.6977896657543335,0.165064534676292,0.9706394625528738,0.3630256282657377,-0.2679771087335159,0.3333333333333333,0.5419877101301188,0.1854660107548442,0.7416346354702702,0.0798166442467374,-0.4771572428753858,0.3333333333333333,0.1360867702378174,0.1033670223221015,0.3883638307354625,0.0730426780897409,0.2777970544323815,0.16666666666666666,0.877199155524279,0.0184769425082258,0.9049964813511616,0.8444757213230124,-0.0415200562983811,0.16666666666666666,0.4280024222427707,0.1040985600523562,0.4912682319850198,0.1764709203999062,0.1677386818183922,0.3333333333333333,0.366825351029044,0.0733163848230125,0.5066358915175996,0.2617811117522601,0.0853048663204463,0.3333333333333333,0.0,0.0,0.0,0.0
