glucose_freq,end_time,acc_x_mean,acc_x_std,acc_x_max,acc_x_min,acc_x_delta,acc_x_peak_freq,acc_y_mean,acc_y_std,acc_y_max,acc_y_min,acc_y_delta,acc_y_peak_freq,acc_z_mean,acc_z_std,acc_z_max,acc_z_min,acc_z_delta,acc_z_peak_freq,bvp_mean,bvp_std,bvp_max,bvp_min,bvp_delta,bvp_peak_freq,eda_mean,eda_std,eda_max,eda_min,eda_delta,eda_peak_freq,temp_mean,temp_std,temp_max,temp_min,temp_delta,temp_peak_freq,ibi_mean,ibi_std,ibi_max,ibi_min,ibi_delta,ibi_peak_freq,hr_mean,hr_std,hr_max,hr_min,hr_delta,hr_peak_freq,calorie_sum,total_carb_sum,sugar_sum,protein_sum
0,2020-07-19 18:33:52,0.1233819770797262,0.1195532946577619,0.4424931981202077,0.0022260697501855,-0.0014840465001237,0.3333333333333333,0.3895718347549757,0.2052737917868996,0.6289513296537883,0.0403913697942799,0.0353738083291519,0.16666666666666666,0.5159170260833846,0.2017064610845841,0.8321626617375231,0.162784966112138,0.6693776956253851,0.16666666666666666,0.6540099177390332,0.0631796970986855,0.7503089254988273,0.5334113613083831,-0.078128230117244,0.5,0.2990301886293734,0.3040771156207233,1.0,0.0538150589642486,0.1400067641265954,0.16666666666666666,0.783941947565543,0.0372842739534665,0.855056179775281,0.7168539325842698,-0.1033707865168537,0.16666666666666666,0.3024249842081372,0.0638299711335674,0.4444440494009757,0.2037037695442818,-0.0925930534766391,0.3333333333333333,0.2593699497465188,0.1103275402681262,0.4848243341967191,0.0521352194992362,-0.0089659294680215,0.16666666666666666,290.0,30.5,5.7,7.4
0,2020-07-19 18:38:52,0.1252782587187731,0.119811232572798,0.4424931981202077,0.0022260697501855,0.1414790996784566,0.3333333333333333,0.3972445224954005,0.208766942566111,0.6289513296537883,0.0403913697942799,-0.0647265429001505,0.3333333333333333,0.5744095296775519,0.1915078481449323,0.8646950092421442,0.1940850277264325,0.3645101663585951,0.16666666666666666,0.6472244047776332,0.0629653110584415,0.7503089254988273,0.5334113613083831,-0.1385781499909072,0.3333333333333333,0.3109674930069436,0.2965700205474569,1.0,0.0538150589642486,0.149679930815795,0.16666666666666666,0.7744850187265917,0.0414087652198741,0.855056179775281,0.706741573033708,-0.049438202247191,0.16666666666666666,0.2993385095879023,0.0610821075797776,0.4444440494009757,0.2037037695442818,0.0372140823515514,0.3333333333333333,0.2604215093754842,0.1107457436429622,0.4848243341967191,0.0521352194992362,-0.1783223749750946,0.16666666666666666,290.0,30.5,5.7,7.4
0,2020-07-19 18:43:52,0.1530629070821996,0.1287588940095604,0.4424931981202077,0.0022260697501855,0.2436309671036358,0.3333333333333333,0.4024711490215755,0.2147463851441898,0.6532865027596588,0.0403913697942799,0.1758655293527346,0.16666666666666666,0.6119120969398234,0.2178972735993417,0.9502156500308072,0.1940850277264325,0.7561306223043747,0.16666666666666666,0.6636255639023728,0.1043140399122122,0.9471228349957022,0.5334113613083831,0.3081879634853944,0.3333333333333333,0.3271487640775371,0.286386308804677,1.0,0.0838499839672692,0.128854865426141,0.16666666666666666,0.7766385767790261,0.0410405804970092,0.855056179775281,0.706741573033708,0.0320224719101123,0.16666666666666666,0.2978100699477133,0.0613986393173823,0.4444440494009757,0.2037037695442818,0.0740742057552303,0.3333333333333333,0.2529941776803701,0.096385348647712,0.3956963538553497,0.0521352194992362,0.2721657700737199,0.16666666666666666,290.0,30.5,5.7,7.4
0,2020-07-19 18:48:52,0.1648734438123505,0.1298382190477776,0.4424931981202077,0.0022260697501855,0.1634924560969576,0.3333333333333333,0.3995024251547082,0.2138604769688266,0.6532865027596588,0.0403913697942799,-0.1871550426492725,0.16666666666666666,0.6723351817621688,0.1902828328591195,0.9502156500308072,0.3870609981515712,0.156007393715342,0.16666666666666666,0.68746820075054,0.1281353101801421,0.9471228349957022,0.5334113613083831,0.2426145433575967,0.3333333333333333,0.3500995627018498,0.2791448211616182,1.0,0.0838499839672692,0.3106950459097127,0.16666666666666666,0.7756554307116105,0.0418696684182045,0.855056179775281,0.706741573033708,-0.0235955056179771,0.16666666666666666,0.3070692962866835,0.0538280740523104,0.4444440494009757,0.259259127578103,0.0370365103124121,0.3333333333333333,0.2689170042726528,0.0885150541486043,0.3956963538553497,0.0521352194992362,0.2624692833897855,0.16666666666666666,290.0,30.5,5.7,7.4
0,2020-07-19 18:53:52,0.1667903372083435,0.1285894840022286,0.4424931981202077,0.0022260697501855,0.0979470690081622,0.3333333333333333,0.3862895132965378,0.2030189246275391,0.6532865027596588,0.0403913697942799,0.0306071249372805,0.3333333333333333,0.6410967344423906,0.2042735816378233,0.9502156500308072,0.3870609981515712,-0.1318545902649414,0.16666666666666666,0.6825053482322208,0.1294942048517131,0.9471228349957022,0.5334113613083831,-0.0129857513456717,0.16666666666666666,0.3689079792896028,0.2669099973805023,1.0,0.1300981044617646,0.1749213570099703,0.16666666666666666,0.773501872659176,0.0432878223707809,0.855056179775281,0.706741573033708,-0.062921348314607,0.16666666666666666,0.2978100699477133,0.0672160886944647,0.4444440494009757,0.1666672592318695,-0.1111107160676425,0.3333333333333333,0.2946414735117663,0.0600730830298636,0.3956963538553497,0.2034269774855549,0.0921830377897324,0.16666666666666666,290.0,30.5,5.7,7.4
0,2020-07-19 18:58:52,0.1702325006183526,0.1242639564120178,0.4424931981202077,0.0059361860004946,-0.1788276032649023,0.3333333333333333,0.4129662150861348,0.2299354796907134,0.7599096838936277,0.0403913697942799,0.6507777220270948,0.16666666666666666,0.6288971041281577,0.2161781883234015,0.9502156500308072,0.3737523105360443,-0.2629698089956871,0.16666666666666666,0.6295167239441742,0.2363358157573817,0.9471228349957022,0.0,-0.5879718788421394,0.16666666666666666,0.3822684240530526,0.2579801080570881,1.0,0.1300981044617646,0.1648568587099682,0.16666666666666666,0.772003745318352,0.0426359935370953,0.855056179775281,0.706741573033708,0.00561797752809,0.16666666666666666,0.2993385095879024,0.0669270762527668,0.4444440494009757,0.1666672592318695,-0.0742517777943694,0.3333333333333333,0.2833953200061986,0.075923277575762,0.3956963538553497,0.1336919705120542,-0.0792986650727236,0.16666666666666666,290.0,30.5,5.7,7.4
0,2020-07-19 19:03:52,0.1564638469783164,0.1270846380407272,0.4424931981202077,0.0059361860004946,-0.0427900074202324,0.3333333333333333,0.4300886435858839,0.2122211291019043,0.7599096838936277,0.0403913697942799,0.1006021073758154,0.3333333333333333,0.6169850071883344,0.2196187910134145,0.9502156500308072,0.3737523105360443,-0.0934072704867529,0.16666666666666666,0.6524315804498992,0.245109419275758,0.9471228349957022,0.0,0.2196844996339525,0.16666666666666666,0.3931730745315007,0.2489599277809762,1.0,0.200254101375797,0.0540255004483187,0.16666666666666666,0.7737827715355806,0.0432264671966785,0.855056179775281,0.706741573033708,-0.0067415730337077,0.16666666666666666,0.2931508614383716,0.0630849858678792,0.4444440494009757,0.1666672592318695,0.0368601234036787,0.3333333333333333,0.2807996280799628,0.0790184806614338,0.3956963538553497,0.1336919705120542,-0.1324300989572956,0.16666666666666666,290.0,30.5,5.7,7.4
0,2020-07-19 19:08:52,0.1544645065545386,0.1282384641862883,0.4424931981202077,0.0059361860004946,-0.0744496660895375,0.3333333333333333,0.4296705134637899,0.2126900109019553,0.7599096838936277,0.0403913697942799,0.0569493226292021,0.3333333333333333,0.60525775313206,0.2250450175501952,0.9502156500308072,0.3737523105360443,0.0207024029574861,0.16666666666666666,0.6591604570698476,0.2459418511914276,0.9471228349957022,0.0,0.1020289605026121,0.3333333333333333,0.3863373922346511,0.2555767153219797,1.0,0.1249002221926261,-0.1733243300197978,0.16666666666666666,0.7754681647940075,0.0448488100281639,0.855056179775281,0.706741573033708,-0.0314606741573035,0.16666666666666666,0.2962225383886782,0.0621755646115661,0.4444440494009757,0.1666672592318695,0.0368601234036787,0.16666666666666666,0.2824931925350335,0.0800126357861325,0.3956963538553497,0.1336919705120542,0.0073719864514844,0.16666666666666666,290.0,30.5,5.7,7.4
0,2020-07-19 19:13:52,0.1559485530546623,0.1282899764632651,0.4424931981202077,0.0059361860004946,0.0504575810042048,0.3333333333333333,0.4386812175949154,0.201873875240885,0.7599096838936277,0.0403913697942799,-0.3268941294530858,0.16666666666666666,0.6348736906962414,0.2226468829665978,0.9502156500308072,0.3737523105360443,0.3940850277264325,0.16666666666666666,0.6867714668896631,0.259607722587415,0.9533153340514392,0.0,0.2119155090703632,0.16666666666666666,0.3718626262319623,0.2657374688160025,1.0,0.1245273601801593,-0.459253995237172,0.16666666666666666,0.7693820224719102,0.0374041643805759,0.8235955056179775,0.706741573033708,-0.0325842696629217,0.16666666666666666,0.2992942153389847,0.0610843706542843,0.4444440494009757,0.1666672592318695,-0.148324798419194,0.3333333333333333,0.2698634079387217,0.0841640276809097,0.3956963538553497,0.1336919705120542,-0.1544132297270373,0.16666666666666666,290.0,30.5,5.7,7.4
0,2020-07-19 19:18:52,0.1713867590073377,0.1342802814620277,0.4424931981202077,0.0059361860004946,0.2970566411080881,0.16666666666666666,0.4001714333500585,0.2146684981551083,0.7599096838936277,0.0403913697942799,-0.4076768690416457,0.16666666666666666,0.6588827274594373,0.2085847092052663,0.9502156500308072,0.3737523105360443,0.1175600739371534,0.16666666666666666,0.6760635391748618,0.2597995717281012,0.9533153340514392,0.0,0.0794933310950806,0.16666666666666666,0.3324236664373526,0.2665450479505155,1.0,0.1105138378820148,-0.6068844498720438,0.16666666666666666,0.7692883895131087,0.0372818690056993,0.8235955056179775,0.706741573033708,0.0235955056179776,0.3333333333333333,0.2869338154707185,0.0406230520899544,0.3333333333333332,0.1666672592318695,0.0,0.3333333333333333,0.2697416484027363,0.0840699990934773,0.3956963538553497,0.1336919705120542,0.1251909410905226,0.3333333333333333,35.0,4.5,4.7,3.4
0,2020-07-19 19:23:52,0.1866600709044438,0.1237621738346436,0.4424931981202077,0.0435320306702943,-0.2532772693544398,0.16666666666666666,0.3646094664659642,0.2257924030301567,0.7599096838936277,0.0403913697942799,0.0654791771199198,0.3333333333333333,0.6556171698500718,0.2106112654310666,0.9502156500308072,0.3737523105360443,-0.1057301293900184,0.16666666666666666,0.7149459257324966,0.2711754043486197,1.0,0.0,0.295637816522346,0.3333333333333333,0.2846881425484645,0.2414440486063759,1.0,0.1105138378820148,-0.8554279989125996,0.16666666666666666,0.772191011235955,0.0402677938288328,0.8247191011235957,0.706741573033708,0.0595505617977529,0.3333333333333333,0.2792325253509268,0.0469852064313992,0.3333333333333332,0.1666672592318695,-0.0924154814374999,0.16666666666666666,0.2867547762945253,0.0898863289700339,0.4075845121870226,0.1336919705120542,0.1910739191073918,0.3333333333333333,35.0,4.5,4.7,3.4
0,2020-07-19 19:28:52,0.1762099101327396,0.1038963952880024,0.3425674004452139,0.0435320306702943,0.1906999752658917,0.16666666666666666,0.4245275129620338,0.2273304933345748,0.7599096838936277,0.1058705469141997,0.2902659307576518,0.16666666666666666,0.6773464777161635,0.2202983256183197,0.9502156500308072,0.3737523105360443,0.0527418361059766,0.16666666666666666,0.7151701719672324,0.2711669690626642,1.0,0.0,0.0920244373670066,0.16666666666666666,0.2103850435894087,0.0926457952299944,0.3945450298769819,0.1083628124913318,-0.0918912888844652,0.16666666666666666,0.7737827715355805,0.040342422655479,0.8247191011235957,0.706741573033708,0.0674157303370787,0.3333333333333333,0.2792325253509268,0.0469852064313992,0.3333333333333332,0.1666672592318695,0.0183412756822696,0.3333333333333333,0.3099831750459365,0.1048535598206189,0.4952513780965664,0.1336919705120542,0.2103340638905492,0.16666666666666666,35.0,4.5,4.7,3.4
0,2020-07-19 19:33:52,0.1656773023332508,0.1151978055515011,0.3425674004452139,0.0,-0.1506307197625525,0.16666666666666666,0.4292523833416959,0.2289256826032501,0.7599096838936277,0.1058705469141997,0.0,0.3333333333333333,0.6532142123639352,0.2176426704197097,0.9502156500308072,0.3737523105360443,-0.3221195317313616,0.16666666666666666,0.7150563164060294,0.2712131210398455,1.0,0.0,0.0019316586851199,0.16666666666666666,0.2060675231202245,0.0943523666789574,0.3945450298769819,0.1083628124913318,-0.0550511340344571,0.16666666666666666,0.7727059925093634,0.0421327601352183,0.8247191011235957,0.7039325842696632,-0.0028089887640447,0.16666666666666666,0.2746029121814418,0.049794596224033,0.3333333333333332,0.1666672592318695,-0.1111107160676425,0.3333333333333333,0.3150361957893338,0.104996760981468,0.4952513780965664,0.1336919705120542,0.0390516039051604,0.16666666666666666,0.0,0.0,0.0,0.0
0,2020-07-19 19:38:52,0.1849905185918047,0.1308147792957975,0.3823893148651991,0.0,0.0398219144199852,0.16666666666666666,0.459880414785081,0.2647987181806141,0.8933768188660312,0.1058705469141997,0.2400903161063723,0.16666666666666666,0.6386527007599097,0.2078314649073274,0.9502156500308072,0.3737523105360443,-0.2602587800369687,0.16666666666666666,0.7143608130660072,0.2715127147807069,1.0,0.0,-0.3437380995680482,0.3333333333333333,0.2121266558190797,0.096482731442294,0.3945450298769819,0.1083628124913318,0.0282142703549357,0.16666666666666666,0.7737359550561798,0.0404927734327853,0.8247191011235957,0.7039325842696632,-0.0629213483146066,0.16666666666666666,0.266886923152589,0.0469597674430468,0.3148144856119242,0.1666672592318695,-0.0370365103124122,0.3333333333333333,0.3083836975050364,0.1080706211248261,0.4952513780965664,0.1336919705120542,-0.1690243740452945,0.16666666666666666,0.0,0.0,0.0,0.0
0,2020-07-19 19:43:52,0.1909679281061917,0.1399868476311442,0.414296314617858,0.0,0.1736334405144695,0.3333333333333333,0.4066942632547248,0.2856925504062266,0.8933768188660312,0.0150526843953838,-0.4267436026091319,0.16666666666666666,0.6039843910453891,0.1845264554465455,0.919162045594578,0.3737523105360443,-0.3849661121380161,0.3333333333333333,0.6632062153478852,0.2813220434434821,1.0,0.0,-0.5917788513100773,0.3333333333333333,0.2064537037652689,0.0961832057400758,0.3945450298769819,0.1083628124913318,-0.2146301427113402,0.16666666666666666,0.7697097378277152,0.0419690017854096,0.8247191011235957,0.7039325842696632,-0.0044943820224722,0.16666666666666666,0.266886923152589,0.0469597674430468,0.3148144856119242,0.1666672592318695,-0.0370365103124121,0.3333333333333333,0.3090699785260454,0.1086998054211466,0.4952513780965664,0.1336919705120542,0.0893272232184366,0.16666666666666666,0.0,0.0,0.0,0.0
0,2020-07-19 19:48:52,0.2086940390798911,0.1590247062056962,0.4533762057877814,0.0,0.3532030670294336,0.16666666666666666,0.4353152701120588,0.3060100535570944,0.8933768188660312,0.0150526843953838,0.3148519819367787,0.3333333333333333,0.6037173957691517,0.1840306119527633,0.9159581022797288,0.3737523105360443,0.5276648182378312,0.5,0.6409690843940423,0.2690207569562647,1.0,0.0,0.0353232021313139,0.16666666666666666,0.2105169967430149,0.1054363874816569,0.4433045456099342,0.1083628124913318,0.1337535625896292,0.16666666666666666,0.7715355805243446,0.040937592752916,0.8247191011235957,0.7039325842696632,0.0241573033707869,0.16666666666666666,0.2699733977728238,0.0514031704376519,0.3518521810547423,0.1666672592318695,0.1851849218228728,0.3333333333333333,0.3065240973190763,0.1089159468893418,0.4952513780965664,0.1336919705120542,-0.0767749219632064,0.3333333333333333,0.0,0.0,0.0,0.0
0,2020-07-19 19:53:52,0.2349121939154093,0.1653172980760061,0.4533762057877814,0.0,0.3712589661142715,0.16666666666666666,0.4590650610469978,0.3197320869434353,0.8933768188660312,0.0150526843953838,-0.0045158053186151,0.3333333333333333,0.6486342164715547,0.1922651298891228,0.9272951324707333,0.3737523105360443,0.553542821934689,0.3333333333333333,0.6470727916554625,0.2694036096686076,1.0,0.0,0.6961222272479285,0.3333333333333333,0.222630790259189,0.1244798673900372,0.4549165052143929,0.1083628124913318,0.1599615420426601,0.16666666666666666,0.7779026217228465,0.0408421615467766,0.8247191011235957,0.7039325842696632,0.0314606741573034,0.16666666666666666,0.2838622372812792,0.0427388157201333,0.3518521810547423,0.2037037695442818,0.0372140823515514,0.16666666666666666,0.2995450620973633,0.1077973513925358,0.4952513780965664,0.1336919705120542,0.1433884571959886,0.3333333333333333,0.0,0.0,0.0,0.0
0,2020-07-19 19:58:52,0.3103512243383626,0.2532238193538395,0.9488003957457334,0.0,0.891664605490972,0.3333333333333333,0.4195517645091152,0.308266362715874,0.8933768188660312,0.0150526843953838,-0.0288509784244856,0.3333333333333333,0.6495584308892997,0.1908450673216229,0.9272951324707333,0.3848428835489834,-0.1089340727048674,0.3333333333333333,0.7081534182315007,0.1763946878920662,1.0,0.3332676623782367,-0.1299826379983804,0.3333333333333333,0.2113360170891021,0.1234658064923212,0.4549165052143929,0.1083628124913318,-0.1015362250724506,0.16666666666666666,0.7861423220973784,0.0503652594519426,0.8797752808988764,0.7039325842696632,0.0831460674157301,0.16666666666666666,0.2900498854308099,0.0495128659187184,0.3703710287761512,0.2037037695442818,0.0742517777943694,0.16666666666666666,0.3085774058577406,0.0965961293295538,0.4952513780965664,0.175665803280866,0.0602377631666334,0.16666666666666666,0.0,0.0,0.0,0.0
0,2020-07-19 20:03:52,0.3192142798252123,0.2452924277618053,0.9488003957457334,0.0,0.0875587435072966,0.3333333333333333,0.4463120923231309,0.3122400759481031,0.8933768188660312,0.0150526843953838,0.4267436026091319,0.3333333333333333,0.6791332922571369,0.1920046932752104,0.9272951324707333,0.3848428835489834,0.4022181146025879,0.3333333333333333,0.6868400198541303,0.1713705504343712,1.0,0.3332676623782367,-0.1168228003338727,0.3333333333333333,0.1954373084856565,0.1286696645662359,0.4549165052143929,0.0701694069617938,-0.0547308152308323,0.16666666666666666,0.7903558052434457,0.0533489194132806,0.8797752808988764,0.7039325842696632,0.0235955056179776,0.16666666666666666,0.2946942962702233,0.0526485799929273,0.3703710287761512,0.2037037695442818,0.0557329300729605,0.16666666666666666,0.3142447588054282,0.0902726024174762,0.4952513780965664,0.175665803280866,-0.0847446370458923,0.16666666666666666,0.0,0.0,0.0,0.0
0,2020-07-19 20:13:52,0.3433712589661142,0.2331281022832385,0.9488003957457334,0.0,0.1976255255998021,0.3333333333333333,0.4317193510620505,0.3280328394297745,0.8933768188660312,0.0150526843953838,-0.2262920220772704,0.3333333333333333,0.694167180119121,0.1787343212559863,0.9272951324707333,0.3848428835489834,-0.1542821934688848,0.3333333333333333,0.6940967251565612,0.1748951759584711,1.0,0.3332676623782367,-0.1422226937060021,0.3333333333333333,0.1873289869107411,0.1363549943943097,0.4549165052143929,0.0276003632936411,-0.0969269968865182,0.16666666666666666,0.7909176029962547,0.0537646524383539,0.8797752808988764,0.7039325842696632,0.0483146067415733,0.16666666666666666,0.2916226193199168,0.0536241134877795,0.3703710287761512,0.2037037695442818,-0.0368601234036787,0.16666666666666666,0.300087445484935,0.0996277998469451,0.4952513780965664,0.1647074450421731,-0.0109583582386929,0.16666666666666666,0.0,0.0,0.0,0.0
0,2020-07-19 20:18:52,0.3604377937175365,0.2265412122513264,0.9488003957457334,0.0,0.0699975265891664,0.3333333333333333,0.482166750292691,0.3453430967963267,0.8933768188660312,0.0150526843953838,0.7405920722528851,0.5,0.6943725611008419,0.1788447352768346,0.9272951324707333,0.3848428835489834,0.1084411583487369,0.3333333333333333,0.6696619811023083,0.1547045472252526,1.0,0.3332676623782367,0.0471937129969425,0.16666666666666666,0.1797106246017422,0.1425939655765991,0.4549165052143929,0.0276003632936411,-0.077406825409842,0.16666666666666666,0.7919475655430713,0.0536971011077002,0.8797752808988764,0.7039325842696632,-0.0191011235955053,0.16666666666666666,0.2885509423696102,0.0543933105268957,0.3703710287761512,0.2037037695442818,-0.0368601234036787,0.16666666666666666,0.3043213566226119,0.0948232574798275,0.4952513780965664,0.1647074450421731,-0.1021451816430895,0.16666666666666666,0.0,0.0,0.0,0.0
